id,release_period,deadline_period,flexible,uniform_initial_utility,uniform_initial_bill,uniform_initial_delay_hours,uniform_initial_congestion_cost,uniform_equilibrium_utility,uniform_equilibrium_bill,uniform_equilibrium_delay_hours,uniform_equilibrium_congestion_cost,tou_initial_utility,tou_initial_bill,tou_initial_delay_hours,tou_initial_congestion_cost,tou_equilibrium_utility,tou_equilibrium_bill,tou_equilibrium_delay_hours,tou_equilibrium_congestion_cost
55,3,3,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.253542379555279,0.7289462362801167,0.0,0.0,1.332761802151781,0.6672381978482194,0.0,0.0,1.4200158020318894,0.5593340166957175,0.0,0.0
56,5,7,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0984795586614677,0.7296149082677823,0.0,0.15466161770121192,0.9210386009327398,1.0789613990672606,0.0,0.0,0.9543487622629266,0.8704613604176584,0.0,0.15506191973044373
57,8,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0882693779301091,0.9038362992906687,0.0,0.00789432277922221,0.9436649262079071,1.0563350737920933,0.0,0.0,0.9316394780161201,1.0563350737920933,0.0,0.012025448191786844
58,6,6,False,0.9204592624969882,0.9038362992906687,0.0,0.17570443821234316,1.0476975377214102,0.9038362992906687,0.0,0.04846616298792144,0.6422415141314812,1.1820540476561758,0.0,0.17570443821234322,0.8113937805796402,1.1820540476561758,0.0,0.006552171764184356
59,8,8,True,0.8022739680690414,0.746899363127265,0.0,0.4508266688036937,1.0940564509348925,0.7289462362801167,0.0,0.16450869694959525,0.6934062229590359,0.8557671082372706,0.0,0.4508266688036938,0.9282159654153626,0.8494027512942961,0.0,0.21415369636131176
60,5,5,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.098598361935766,0.7289462362801167,0.0,0.15494401761951304,0.9210386009327398,1.0789613990672606,0.0,0.0,0.9558239763791209,0.8606558864653695,0.0,0.1573129266991642
61,7,8,True,1.253100636872735,0.746899363127265,0.0,0.0,1.0993665428840937,0.746899363127265,0.0,0.15373409398864102,1.1430269529576313,0.8569730470423691,0.0,0.0,0.93017713532874,0.856881914490464,0.1543743868501674,0.2113216501108664
62,8,8,False,0.8022739680690414,0.746899363127265,0.0,0.4508266688036937,1.09081205215164,0.746899363127265,0.0,0.1622885847210948,0.6934062229590359,0.8557671082372706,0.0,0.4508266688036938,0.9322897237930208,0.8557671082372706,0.0,0.2119431679697087
63,6,6,False,1.0631814747683317,0.746899363127265,0.0,0.18991916210440318,1.083353305323517,0.746899363127265,0.0,0.169747331549218,0.867720731917583,0.9423601059780141,0.0,0.1899191621044032,0.8607310586700863,0.93555137954318,0.0,0.20235581649976736
64,1,3,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.208015069021906,0.7289462362801167,1.7243915369538254,0.01848893608765984,1.0841576790628016,0.9158423209371988,0.0,0.0,1.3306168656659274,0.5693137180655792,5.065018127239373,0.0
65,6,6,False,0.9204592624969882,0.9038362992906687,0.0,0.17570443821234316,1.0476975377214102,0.9038362992906687,0.0,0.04846616298792144,0.6422415141314812,1.1820540476561758,0.0,0.17570443821234322,0.8113937805796402,1.1820540476561758,0.0,0.006552171764184356
66,7,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0864335482833667,0.9038362992906687,0.0,0.009730152425964813,0.9419140988528887,1.0580859011471115,0.0,0.0,0.8970890136650971,1.0564822833053835,2.6971327746369793,0.015073881059563154
67,4,4,False,1.253100636872735,0.746899363127265,0.0,0.0,1.1089953324534316,0.7289462362801167,0.0,0.15494401761951304,1.226615951893169,0.7733840481068313,0.0,0.0,1.1158488176734982,0.7634826025229904,0.0,0.11850891739663319
68,8,8,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0882693779301091,0.9038362992906687,0.0,0.00789432277922221,0.9436649262079071,1.0563350737920933,0.0,0.0,0.9316394780161201,1.0563350737920933,0.0,0.012025448191786844
69,7,7,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0864335482833667,0.9038362992906687,0.0,0.009730152425964813,0.9419140988528887,1.0580859011471115,0.0,0.0,0.8927434638445179,1.0580859011471115,0.0,0.049170635008370836
70,6,8,True,1.0631814747683317,0.746899363127265,0.0,0.18991916210440318,1.083353305323517,0.746899363127265,0.0,0.169747331549218,0.867720731917583,0.9423601059780141,0.0,0.1899191621044032,0.8735996945090864,0.8862958918601187,1.8705082384948732,0.20167316092537596
71,8,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0882693779301091,0.9038362992906687,0.0,0.00789432277922221,0.9436649262079071,1.0563350737920933,0.0,0.0,0.9316394780161201,1.0563350737920933,0.0,0.012025448191786844
72,6,6,False,0.9204592624969882,0.9038362992906687,0.0,0.17570443821234316,1.0476975377214102,0.9038362992906687,0.0,0.04846616298792144,0.6422415141314812,1.1820540476561758,0.0,0.17570443821234322,0.8113937805796402,1.1820540476561758,0.0,0.006552171764184356
73,1,1,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.1821457013626597,0.7289462362801167,0.0,0.07139667819261902,1.0841576790628016,0.9158423209371988,0.0,0.0,1.1839962134671083,0.7472989389202381,0.0,0.048179795830960666
74,1,3,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.1936988300095068,0.7289462362801167,1.7243915369538254,0.01848893608765984,1.0841576790628016,0.9158423209371988,0.0,0.0,1.3150205017124192,0.5868994597681415,3.000000000000001,0.005483412535598106
75,5,7,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0949537770784594,0.9038362992906687,0.0,0.0012099236308720106,0.9210386009327398,1.0789613990672606,0.0,0.0,0.9206180725366979,1.0789613990672606,0.0,0.0004205283960418955
76,6,8,True,0.9204592624969882,0.9038362992906687,0.0,0.17570443821234316,1.0476975377214102,0.9038362992906687,0.0,0.04846616298792144,0.6422415141314812,1.1820540476561758,0.0,0.17570443821234322,0.835351690084375,1.0580859011471115,3.000000000000001,0.049170635008370836
77,7,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0899593298663748,0.7296149082677823,0.0,0.16318184649630474,0.9419140988528887,1.0580859011471115,0.0,0.0,0.8927434638445179,1.0580859011471115,0.0,0.049170635008370836
78,1,3,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.1989542935547213,0.7296149082677823,1.7243915369538254,0.01820653616935873,1.0841576790628016,0.9158423209371988,0.0,0.0,1.324370350695684,0.5868994597681415,3.000000000000001,0.005483412535598106
79,1,3,True,1.253100636872735,0.746899363127265,0.0,0.0,1.210641039151295,0.7289462362801167,1.7243915369538254,0.01848893608765984,1.2410018062452328,0.7589981937547675,0.0,0.0,1.3399019883466674,0.5862133735946553,3.000000000000001,0.005483412535598106
80,4,4,False,1.253100636872735,0.746899363127265,0.0,0.0,1.1089953324534316,0.7289462362801167,0.0,0.15494401761951304,1.226615951893169,0.7733840481068313,0.0,0.0,1.1158488176734982,0.7634826025229904,0.0,0.11850891739663319
81,4,4,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.098598361935766,0.7289462362801167,0.0,0.15494401761951304,1.0632717541682173,0.936728245831783,0.0,0.0,1.0981383992110325,0.762827631610641,0.0,0.11850891739663319
82,4,6,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0984795586614677,0.7296149082677823,0.0,0.15466161770121192,1.0632717541682173,0.936728245831783,0.0,0.0,1.0903986743598937,0.7877809729787683,0.0,0.10645955730585223
83,8,8,True,0.8022739680690414,0.746899363127265,0.0,0.4508266688036937,1.0937494288852079,0.7296149082677823,0.0,0.16387957821654778,0.6934062229590359,0.8557671082372706,0.0,0.4508266688036938,0.9267035468367162,0.8536236062638026,0.0,0.20980080448845298
84,6,8,True,1.0631814747683317,0.746899363127265,0.0,0.18991916210440318,1.0666898885925942,0.7289462362801167,3.0,0.16139970488276606,0.867720731917583,0.9423601059780141,0.0,0.1899191621044032,0.8959482604286613,0.8484836315892061,3.000000000000001,0.2179407459593799
85,7,7,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0864335482833667,0.9038362992906687,0.0,0.009730152425964813,0.9419140988528887,1.0580859011471115,0.0,0.0,0.8927434638445179,1.0580859011471115,0.0,0.049170635008370836
86,8,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0882693779301091,0.9038362992906687,0.0,0.00789432277922221,0.9436649262079071,1.0563350737920933,0.0,0.0,0.9316394780161201,1.0563350737920933,0.0,0.012025448191786844
87,1,3,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.2075954662338102,0.7296149082677823,1.7243915369538254,0.01820653616935873,1.0841576790628016,0.9158423209371988,0.0,0.0,1.3394037798686556,0.5868994597681415,3.000000000000001,0.005483412535598106
88,8,8,True,0.8022739680690414,0.746899363127265,0.0,0.4508266688036937,1.09081205215164,0.746899363127265,0.0,0.1622885847210948,0.6934062229590359,0.8557671082372706,0.0,0.4508266688036938,0.9322897237930208,0.8557671082372706,0.0,0.2119431679697087
89,6,8,True,0.9204592624969882,0.9038362992906687,0.0,0.17570443821234316,1.0541458739962986,0.7289462362801167,3.0,0.16345286364741934,0.6422415141314812,1.1820540476561758,0.0,0.17570443821234322,0.8712954344773854,0.8573511466327692,3.114906062678312,0.2130594313543433
90,5,7,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0949537770784594,0.9038362992906687,0.0,0.0012099236308720106,0.9210386009327398,1.0789613990672606,0.0,0.0,0.9206180725366979,1.0789613990672606,0.0,0.0004205283960418955
91,4,6,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.098598361935766,0.7289462362801167,0.0,0.15494401761951304,1.0632717541682173,0.936728245831783,0.0,0.0,1.0981383992110325,0.762827631610641,0.0,0.11850891739663319
92,4,6,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0955482564983738,0.8929890301380119,0.08677815322125398,0.008952415097134951,1.0632717541682173,0.936728245831783,0.0,0.0,1.0981136431037886,0.7630071598740309,0.0,0.11842942997865807
93,5,5,False,1.0961637007093314,0.9038362992906687,0.0,0.0,1.098598361935766,0.7289462362801167,0.0,0.15494401761951304,0.9210386009327398,1.0789613990672606,0.0,0.0,0.9551887094703165,0.8657259507595495,0.0,0.1573129266991642
94,5,7,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0949537770784594,0.9038362992906687,0.0,0.0012099236308720106,0.9210386009327398,1.0789613990672606,0.0,0.0,0.9206180725366979,1.0789613990672606,0.0,0.0004205283960418955
95,8,8,False,0.8022739680690414,0.746899363127265,0.0,0.4508266688036937,1.0937494288852079,0.7296149082677823,0.0,0.16387957821654778,0.6934062229590359,0.8557671082372706,0.0,0.4508266688036938,0.9267046514663797,0.8517553513247476,0.0,0.21206504899056655
96,8,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0882693779301091,0.9038362992906687,0.0,0.00789432277922221,0.9436649262079071,1.0563350737920933,0.0,0.0,0.9316394780161201,1.0563350737920933,0.0,0.012025448191786844
97,5,5,False,1.253100636872735,0.746899363127265,0.0,0.0,1.1089953324534316,0.7289462362801167,0.0,0.15494401761951304,1.1286482805205225,0.8713517194794779,0.0,0.0,0.9786204576001261,0.8606558864653695,0.0,0.1573129266991642
98,6,8,True,1.0631814747683317,0.746899363127265,0.0,0.18991916210440318,1.0833119096658763,0.7465651776676611,0.006683709192078462,0.16995419561521985,0.867720731917583,0.9423601059780141,0.0,0.1899191621044032,0.8663350571117182,0.9266748779674454,0.41145989982055137,0.20071817058018515
99,7,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0877223337121935,0.7404621774204391,0.0,0.1554393550300418,0.9419140988528887,1.0580859011471115,0.0,0.0,0.8927434638445179,1.0580859011471115,0.0,0.049170635008370836
100,6,8,True,0.9204592624969882,0.9038362992906687,0.0,0.17570443821234316,1.0476975377214102,0.9038362992906687,0.0,0.04846616298792144,0.6422415141314812,1.1820540476561758,0.0,0.17570443821234322,0.8113937805796402,1.1820540476561758,0.0,0.006552171764184356
101,7,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0864335482833667,0.9038362992906687,0.0,0.009730152425964813,0.9419140988528887,1.0580859011471115,0.0,0.0,0.8927434638445179,1.0580859011471115,0.0,0.049170635008370836
102,8,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0882693779301091,0.9038362992906687,0.0,0.00789432277922221,0.9436649262079071,1.0563350737920933,0.0,0.0,0.9316394780161201,1.0563350737920933,0.0,0.012025448191786844
103,6,8,True,0.9204592624969882,0.9038362992906687,0.0,0.17570443821234316,1.0476975377214102,0.9038362992906687,0.0,0.04846616298792144,0.6422415141314812,1.1820540476561758,0.0,0.17570443821234322,0.8182924514511687,1.091600705072953,2.0614431723364035,0.037817483839669624
104,8,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0882693779301091,0.9038362992906687,0.0,0.00789432277922221,0.9436649262079071,1.0563350737920933,0.0,0.0,0.9316394780161201,1.0563350737920933,0.0,0.012025448191786844
105,8,8,True,1.0961637007093314,0.9038362992906687,0.0,0.0,1.0882693779301091,0.9038362992906687,0.0,0.00789432277922221,0.9436649262079071,1.0563350737920933,0.0,0.0,0.9316394780161201,1.0563350737920933,0.0,0.012025448191786844
